Product_SMILES	reaction_name	SMILES_1	Mol_ID_1	SMILES_2	Mol_ID_2	SMILES_3	Mol_ID_3
Cc1ccc(CNc2nnc(Sc3nc4ccccc4s3)s2)s1	thioether-2	Clc1nc2ccccc2s1	mol_ID_35	Cc1ccc(CNc2nnc(S)s2)s1	thiols_38757967	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1Nc1nc2ccccc2o1	amination-1	Clc1nc2ccccc2o1	mol_ID_87	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
CN(CCC#N)CC(=O)c1sccc1-c1n(C)cc[n+]1C	negishi	Cn1cc[n+](C)c1Br	mol_ID_80	CN(CCC#N)CC(=O)c1sccc1Br	halides_aryl_38735494	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(NC(=O)N2CCC(c3ccc(O)cc3)CC2)c(C(=O)O)c1	urea-2	Oc1ccc(C2CCNCC2)cc1	mol_ID_229	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
NCC(CNC(=O)N[C@H]1CCc2ccccc21)c1ccccc1	urea-2	N[C@H]1CCc2ccccc21	mol_ID_147	NCC(CN)c1ccccc1	amines_arylethyl_38769107	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CC(=O)OCCN(C)Cc1cc(Cl)cc(C(C)=O)c1O	esterification-2	CCc1nccn1CC(=O)O	mol_ID_231	CC(=O)c1cc(Cl)cc(CN(C)CCO)c1O	acetophenones_2OH_38736410	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CNC(=O)Nc1[nH]c(=O)[nH]c(=O)c1C=O	curtius-1	CCc1nccn1CC(=O)O	mol_ID_231	Nc1[nH]c(=O)[nH]c(=O)c1C=O	anilines_2formyl_1522686	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(-c2ccccn2)c1N	negishi	Brc1ccccn1	mol_ID_2	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(I)c(O)c(NC(=O)N2CCN(C(=O)c3ccccc3F)CC2)c1	urea-2	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCC1=NNC(c2c[n+](C)ccn2)=N1	124-triazole-3	C[n+]1ccnc(C#N)c1	mol_ID_113	C=C/C=C/CCC(=O)O	dienes_1_substituted_2795240	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(NC(=O)NCn2ccnc2CC)c1	curtius-1	CCc1nccn1CC(=O)O	mol_ID_231	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
Cc1c(C=O)c(=O)n(-c2ccccc2)n1-c1ccccc1C(=O)CN1CCCC1	goldberg-2	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	Cc1[nH]n(-c2ccccc2)c(=O)c1C=O	pyrazolones_2720787	No_3rd_Reactant	No_3rd_Reactant
C[C@H]1CCc2sc(C(=O)Nc3cc(=O)n(-c4ccccc4)[nH]3)cc2C1	amide_coupling-1	C[C@H]1CCc2sc(C(=O)O)cc2C1	mol_ID_215	Nc1cc(=O)n(-c2ccccc2)[nH]1	pyrazolones_1846904	No_3rd_Reactant	No_3rd_Reactant
CCC(C)COc1ccc(-c2cnccn2)cc1	suzuki	Clc1cnccn1	mol_ID_23	CCC(C)COc1ccc(B(O)O)cc1	boronates_aryl_vinyl_38790422	No_3rd_Reactant	No_3rd_Reactant
CCCS(=O)(=O)Nc1cccc(C2=NNC(c3cccc(Cn4ccnc4C)c3)=N2)c1C	124-triazole-3	Cc1nccn1Cc1cccc(C#N)c1	mol_ID_209	CCCS(=O)(=O)Nc1cccc(C(=O)O)c1C	sulfonamides_primsec_38740441	No_3rd_Reactant	No_3rd_Reactant
COc1ccccc1CC1CCN(C(=O)N2CCN(CCN=[N+]=N)CC2)CC1	urea-2	COc1ccccc1CC1CCNCC1	mol_ID_213	N=[N+]=NCCN1CCNCC1	azides_38741996	No_3rd_Reactant	No_3rd_Reactant
CC(C(=O)c1c[nH]c2cc(Br)ccc12)N1N=NC(c2c[n+](C)ccn2)=N1	tetrazole-1	C[n+]1ccnc(C#N)c1	mol_ID_113	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCNCC1)c1cc(Cl)ccc1N1C=C(Cn2cccn2)N=N1	123-triazole-1	C#CCn1cccn1	mol_ID_55	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
Nc1cc(NC(=O)N2CCN(C(=O)c3ccccc3F)CC2)nc(SCc2ccnc(Cl)c2)n1	urea-2	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	Nc1cc(N)nc(SCc2ccnc(Cl)c2)n1	anilines_2H_38742200	No_3rd_Reactant	No_3rd_Reactant
C[C@H]1C(=O)NC(=O)N1c1ccc(N(Cc2ccc(Br)s2)c2cc(C(=O)O)ccn2)cc1	amination-1	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1ccc2c(c1)CN(C(=O)N(Cc1ccc(F)c(C)c1)C(C)c1nn[nH]n1)CC2	urea-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(Nc2ncc[nH]2)c1	amination-1	Brc1ncc[nH]1	mol_ID_8	CNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758217	No_3rd_Reactant	No_3rd_Reactant
Cn1cc(C2=NN(C(C=O)Cc3ccc(C#N)cc3)N=N2)c[n+]1C	tetrazole-1	Cn1cc(C#N)c[n+]1C	mol_ID_132	N#Cc1ccc(CC(Cl)C=O)cc1	aldehydes_2halo_39026558	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1NC1CCN(c2ccncc2)CC1	amination-2	O=C1CCN(c2ccncc2)CC1	mol_ID_202	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCCC(NC(=O)N2CCCc3ncccc32)C1)c1ccc(Br)cc1	urea-2	c1cnc2c(c1)NCCC2	mol_ID_200	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
CCC(C)COc1ccccc1-c1ccccn1	suzuki	Brc1ccccn1	mol_ID_2	CCC(C)COc1ccccc1B(O)O	boronates_aryl_vinyl_38790420	No_3rd_Reactant	No_3rd_Reactant
O=C(Nc1ccc(F)c(F)c1S)N1CCN(C(=O)c2ccccc2F)CC1	urea-2	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	Nc1ccc(F)c(F)c1S	anilines_2SH_39143052	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1nc(-c2c[n+](C)ccn2)c(C(=O)OC)s1	negishi	C[n+]1ccnc(I)c1	mol_ID_98	CCCC(CC)Nc1nc(Cl)c(C(=O)OC)s1	esters_38741562	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCC1=NNC(c2scc[n+]2C)=N1	124-triazole-3	C[n+]1ccsc1C#N	mol_ID_129	C=C/C=C/CCC(=O)O	dienes_1_substituted_2795240	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(NC(=O)N2CCN(C(=O)c3ccncc3)CC2)c(C(=O)O)c1	urea-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1NC(CN1CCNCC1)c1ccccc1	amination-2	O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(NC(=O)N2CCN(Cc3ccc(OC)c(F)c3)CC2)n(C)c(=O)[nH]c1=O	urea-2	COc1ccc(CN2CCNCC2)cc1F	mol_ID_228	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccnc(C(=O)c2cccc3[nH]ccc23)c1	stille-2	C[n+]1ccnc(I)c1	mol_ID_98	CCCC[Sn](CCCC)(CCCC)c1cccc2[nH]ccc12	organostannanes_48198397	No_3rd_Reactant	No_3rd_Reactant
Brc1ccc(CNc2cc(C3=NNC(c4cccnc4)=N3)ccn2)s1	124-triazole-3	N#Cc1cccnc1	mol_ID_5	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
Nc1ncc(C=O)c(Nc2ccccn2)n1	goldberg-1	Brc1ccccn1	mol_ID_2	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
O=C1CCN(C(=O)CCC(=O)C2CN(c3ccncc3)CCC2=O)CCN1	claisen-3	O=C1CCN(c2ccncc2)CC1	mol_ID_202	CCOC(=O)CCC(=O)N1CCNC(=O)CC1	esters_enolizable_38741520	No_3rd_Reactant	No_3rd_Reactant
O=C(c1cnc(-c2ccccc2)s1)N(Cc1nnn[nH]1)CC1CCCC1	amide_coupling-1	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	C1CCC(CNCc2nnn[nH]2)C1	tetrazoles_1H_38766109	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(NC(=O)N2CCC(c3ccccc3OC)CC2)n(C)c(=O)[nH]c1=O	urea-2	COc1ccccc1C1CCNCC1	mol_ID_225	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
O=C(Nc1ccc(SC(F)F)cc1)Nc1c(S)ncnc1Cl	urea-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	Nc1c(S)ncnc1Cl	anilines_2SH_39544389	No_3rd_Reactant	No_3rd_Reactant
Nc1sc2c(c1C(=O)OC1CCCCC1)CCN(c1ccccn1)C2	aminothiophene-1	O=C1CCN(c2ccccn2)CC1	mol_ID_210	N#CCC(=O)OC1CCCCC1	esters_2cyano_2872924	No_3rd_Reactant	No_3rd_Reactant
NC1CCCN(CC(=O)c2ccc(-c3nc(-c4ccccc4)co3)cc2)C1	negishi	Ic1nc(-c2ccccc2)co1	mol_ID_92	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccn(CC2=CN=NN2c2ccc(Cl)cc2C(=O)CN2CCNCC2)c1	123-triazole-3	C#CCn1cc[n+](C)c1	mol_ID_128	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
Cc1nn(C)cc1C(=O)c1ccc(C2(CN)CCOCC2)cc1	friedel-crafts-1	NCC1(c2ccccc2)CCOCC1	mol_ID_237	Cc1nn(C)cc1C(=O)Cl	acid_chlorides_aryl_1523154	No_3rd_Reactant	No_3rd_Reactant
COc1ccccc1C1CCN(C(=O)N(Cc2ccc(F)c(C)c2)C(C)c2nn[nH]n2)CC1	urea-2	COc1ccccc1C1CCNCC1	mol_ID_225	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCSCC1)c1ccc(OC(=O)N2CCC[C@H](c3nc4ccccc4o3)C2)cc1O	carbamate-2	c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	O=C(CN1CCSCC1)c1ccc(O)cc1O	phenols_2H_38735616	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCO)c1OC(=O)N1CCC(c2c[nH]c3cc(F)ccc23)CC1	carbamate-2	Fc1ccc2c(C3CCNCC3)c[nH]c2c1	mol_ID_240	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(CN2CCN(C(=O)Nc3cc(C#N)cc(I)c3O)CC2)cc1F	urea-2	COc1ccc(CN2CCNCC2)cc1F	mol_ID_228	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
O=C(Nc1ccc(SC(F)F)cc1)NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	urea-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1ccc2c(c1)CCCN2C(=O)Nc1ccc(CCC(C)C)cc1C(=O)O	urea-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
C[C@H]1CCc2sc(NC(=O)Oc3cc(O)ccc3C(=O)CN3CCSCC3)cc2C1	curtius-2	C[C@H]1CCc2sc(C(=O)O)cc2C1	mol_ID_215	O=C(CN1CCSCC1)c1ccc(O)cc1O	phenols_2H_38735616	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCCN1CCCCC1CCOC(=O)N1CCC(c2ccc(O)cc2)CC1	carbamate-2	Oc1ccc(C2CCNCC2)cc1	mol_ID_229	CC(=O)CCCCN1CCCCC1CCO	ketones_enolizable_38735558	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccc(Nc2c(S)ncnc2Cl)c1	goldberg-1	C[n+]1cccc(Cl)c1	mol_ID_50	Nc1c(S)ncnc1Cl	anilines_2SH_39544389	No_3rd_Reactant	No_3rd_Reactant
CN(CCC#N)CC(=O)c1sccc1-c1ncco1	negishi	Ic1ncco1	mol_ID_26	CN(CCC#N)CC(=O)c1sccc1Br	halides_aryl_38735494	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(NC(CN2CCCC2)c2ccccc2Cl)c1	amination-2	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CNC(=O)Nc1ccc(CCC(C)C)cc1C(=O)O	curtius-1	CCc1nccn1CC(=O)O	mol_ID_231	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
C=CC(=C)CC(C=C(C)C)OC(=O)Nc1ccc(SC(F)F)cc1	carbamate-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	C=CC(=C)CC(O)C=C(C)C	dienes_unsubstituted_6204705	No_3rd_Reactant	No_3rd_Reactant
O=Cc1cc(-c2ccc(/C=C3/NC(=O)NC3=O)s2)cc(I)c1O	5-het-arylation	O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	O=Cc1cc(Br)cc(I)c1O	phenols_2I_1610737	No_3rd_Reactant	No_3rd_Reactant
CC(CC#N)NS(=O)(=O)c1cnc(-c2cn(C)[n+](C)c2)s1	negishi	Cn1cc(I)c[n+]1C	mol_ID_79	CC(CC#N)NS(=O)(=O)c1cnc(Cl)s1	halides_5het_38784963	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccc(Nc2nc(N)ncc2C=O)c1	goldberg-1	C[n+]1cccc(Cl)c1	mol_ID_50	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
N#Cc1ccc(CC(C=O)N2N=NC(c3cccnc3)=N2)cc1	tetrazole-1	N#Cc1cccnc1	mol_ID_5	N#Cc1ccc(CC(Cl)C=O)cc1	aldehydes_2halo_39026558	No_3rd_Reactant	No_3rd_Reactant
CC(C(=O)c1c[nH]c2cc(Br)ccc12)N1N=NC(c2ncco2)=N1	tetrazole-1	N#Cc1ncco1	mol_ID_34	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1Nc1ccccc1C(=O)CN1CCCC1	goldberg-1	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCOC/C(=C\c1ccccc1)c1ncc[nH]1	heck	Brc1ncc[nH]1	mol_ID_8	CC(=O)CCCOC/C=C/c1ccccc1	dienophiles_38738991	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(NC(=O)N(Cc2ccc(C)s2)c2nnc(S)s2)no1	urea-2	Cc1cc(N)no1	mol_ID_226	Cc1ccc(CNc2nnc(S)s2)s1	thiols_38757967	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(NC(=O)NC(c2nnn[nH]2)C2CCCC2)no1	urea-2	Cc1cc(N)no1	mol_ID_226	NC(c1nnn[nH]1)C1CCCC1	tetrazoles_1H_38766846	No_3rd_Reactant	No_3rd_Reactant
NC1CCCN(CC(=O)c2ccc(-c3ccc(/C=C4/NC(=O)NC4=O)s3)cc2)C1	5-het-arylation	O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
CCCS(=O)(=O)Nc1cccc(C2=NNC(c3cn(C)c[n+]3C)=N2)c1C	124-triazole-3	Cn1cc(C#N)[n+](C)c1	mol_ID_118	CCCS(=O)(=O)Nc1cccc(C(=O)O)c1C	sulfonamides_primsec_38740441	No_3rd_Reactant	No_3rd_Reactant
COC(=O)C(C(=O)c1ccccc1-c1ccccc1C(=O)CN1CCCC1)C(C)C	negishi	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	COC(=O)C(C(=O)c1ccccc1Cl)C(C)C	esters_3keto_38792212	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(N)c(C2=NNC([C@H]3CCS(=O)(=O)C3)=N2)c1	124-triazole-3	N#C[C@H]1CCS(=O)(=O)C1	mol_ID_161	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
Cc1noc(C)c1C1=CN=NN1c1ccc(C(=O)CN2CCCC(N)C2)cc1	123-triazole-3	C#Cc1c(C)noc1C	mol_ID_11	NC1CCCN(CC(=O)c2ccc(Br)cc2)C1	amines_prim_38737522	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc2[nH]c(SCCCC3=NC(c4cn[nH]c4)=NO3)nc2c1	oxadiazole-1	N#Cc1cn[nH]c1	mol_ID_49	Cc1ccc2[nH]c(SCCCC(=O)O)nc2c1	carboxylates_38740181	No_3rd_Reactant	No_3rd_Reactant
COCCNS(=O)(=O)c1ccc(Nc2ccccn2)c(Br)c1	amination-1	Brc1ccccn1	mol_ID_2	COCCNS(=O)(=O)c1ccc(N)c(Br)c1	anilines_2I_38758243	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(NC(=O)N2CCN(c3ccnc4ccccc34)CC2)n(C)c(=O)[nH]c1=O	urea-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
COc1ccccc1C1CCN(C(=O)OCCC2CCCCN2CC(=O)c2ccco2)CC1	carbamate-2	COc1ccccc1C1CCNCC1	mol_ID_225	O=C(CN1CCCCC1CCO)c1ccco1	5Het_H1_38735564	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(Nc2nc3ccccc3s2)n(C)c(=O)[nH]c1=O	5-het-amination	Clc1nc2ccccc2s1	mol_ID_35	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccc(N(Cc2ccc(Br)s2)c2cc(C(=O)O)ccn2)c1	amination-1	C[n+]1cccc(Cl)c1	mol_ID_50	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc(Oc2ncccc2C2=NC(c3cccc(Cn4ccnc4C)c3)=NN2)cn1	124-triazole-1	Cc1nccn1Cc1cccc(C#N)c1	mol_ID_209	Cc1ccc(Oc2ncccc2C(=N)N)cn1	amidines_38754416	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(NC(=O)NC[C@@H](C)N2CCc3sccc3C2)c(C(=O)O)c1	urea-2	C[C@H](CN)N1CCc2sccc2C1	mol_ID_217	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)N(c1ccc(C(=O)OC)nn1)c1ncco1	amination-1	Ic1ncco1	mol_ID_26	CCCC(CC)Nc1ccc(C(=O)OC)nn1	esters_non_enolizable_38741576	No_3rd_Reactant	No_3rd_Reactant
O=c1[nH]cnc2cc(OC3CCC3)c(Nc3ccccn3)cc12	goldberg-1	Brc1ccccn1	mol_ID_2	Nc1cc2c(=O)[nH]cnc2cc1OC1CCC1	quinazolinones_38802442	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccn(CC2=CN(CC(=O)c3c[nH]c4cc(Br)ccc34)N=N2)c1	123-triazole-1	C#CCn1cc[n+](C)c1	mol_ID_128	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(Nc2ccccc2C(=O)CN2CCCC2)c(N)c1	amination-1	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
CC(NC(=O)C#Cc1n(C)cc[n+]1C)C1CCCNC1	castro-stephens-2	Cn1cc[n+](C)c1Br	mol_ID_80	C#CC(=O)NC(C)C1CCCNC1	alkynes_monosub_38741014	No_3rd_Reactant	No_3rd_Reactant
O=C(NCC1=NNC([C@H]2CCS(=O)(=O)C2)=N1)c1sccc1Br	124-triazole-3	N#C[C@H]1CCS(=O)(=O)C1	mol_ID_161	O=C(O)CNC(=O)c1sccc1Br	glycines_N_acyl_38740375	No_3rd_Reactant	No_3rd_Reactant
COC(=O)CCn1ccc2ccc(-c3nccs3)cc21	negishi	Brc1nccs1	mol_ID_43	COC(=O)CCn1ccc2ccc(Br)cc21	esters_enolizable_38742592	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(OC(=O)Nc2ccc(SC(F)F)cc2)c1	carbamate-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	CNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758233	No_3rd_Reactant	No_3rd_Reactant
c1ncc(N(Cc2nnn[nH]2)CC2CCCC2)cn1	amination-1	Clc1cncnc1	mol_ID_6	C1CCC(CNCc2nnn[nH]2)C1	tetrazoles_1H_38766109	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(Oc2c[n+](C)ccn2)c1	ether-1	C[n+]1ccnc(I)c1	mol_ID_98	CNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758233	No_3rd_Reactant	No_3rd_Reactant
O=C(O)CSc1nnc(Nc2nccs2)n1C1CC1	5-het-amination	Brc1nccs1	mol_ID_43	Nc1nnc(SCC(=O)O)n1C1CC1	carboxylates_38740179	No_3rd_Reactant	No_3rd_Reactant
C=CC(=C)CC(C=C(C)C)OC(=O)N[C@H]1CCc2ccccc21	carbamate-2	N[C@H]1CCc2ccccc21	mol_ID_147	C=CC(=C)CC(O)C=C(C)C	dienes_unsubstituted_6204705	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)N(C(=O)N1CCN(C(=O)c2ccncc2)CC1)c1ccc(C(=O)OC)nn1	urea-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	CCCC(CC)Nc1ccc(C(=O)OC)nn1	esters_non_enolizable_38741576	No_3rd_Reactant	No_3rd_Reactant
CC(Nc1cc2c(=O)[nH]cnc2cc1OC1CCC1)c1ccc2c(c1)CNCC2	amination-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	Nc1cc2c(=O)[nH]cnc2cc1OC1CCC1	quinazolinones_38802442	No_3rd_Reactant	No_3rd_Reactant
O=C(Nc1ccc(F)c(F)c1S)N1CCC(c2c[nH]c3cc(F)ccc23)CC1	urea-2	Fc1ccc2c(C3CCNCC3)c[nH]c2c1	mol_ID_240	Nc1ccc(F)c(F)c1S	anilines_2SH_39143052	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(C2=CCN(C(=O)Nc3ccc(F)c(F)c3S)CC2)cc1	urea-2	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	Nc1ccc(F)c(F)c1S	anilines_2SH_39143052	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(CN(C(=O)NCC2(c3ccccc3)CCOCC2)C(C)c2nn[nH]n2)ccc1F	urea-2	NCC1(c2ccccc2)CCOCC1	mol_ID_237	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCCN(c1ccc[n+](C)c1)c1cc(C(=O)O)ccn1	goldberg-1	C[n+]1cccc(Cl)c1	mol_ID_50	CC(C)CCCNc1cc(C(=O)O)ccn1	carboxylates_aryl_38740205	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)N(c1ccc(N2C(=O)NC(=O)[C@@H]2C)cc1)c1ccc(C(=O)OC)nn1	goldberg-1	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	CCCC(CC)Nc1ccc(C(=O)OC)nn1	esters_non_enolizable_38741576	No_3rd_Reactant	No_3rd_Reactant
CSc1ccc([C@H](C)N)cc1-c1nc2ccccc2s1	negishi	Clc1nc2ccccc2s1	mol_ID_35	CSc1ccc([C@H](C)N)cc1Br	thianisoles_2I_39787666	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCOC(=O)Nc2cnc(-c3ccccc3)s2)c1O	curtius-2	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
NCCOc1ccc(CCNC(=O)N2c3ccccc3C(=O)NC23CCCC3)cc1	urea-2	O=C1NC2(CCCC2)Nc2ccccc21	mol_ID_214	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(-c2nc(-c3ccccc3)co2)ccc1CC(Cl)C=O	negishi	Ic1nc(-c2ccccc2)co1	mol_ID_92	Cc1cc(Cl)ccc1CC(Cl)C=O	aldehydes_2halo_39026574	No_3rd_Reactant	No_3rd_Reactant
